,objective,timestamp_end
0,-3.976377248469608,56.55283808708191
1,-4.507969585261551,147.4099097251892
2,-4.562522914273402,244.66759634017944
3,-4.964614724484575,388.0866055488586
4,-5.261210054351245,580.9308276176453
5,-5.210689065480052,764.3309655189514
6,-4.948960635744412,905.4887402057648
7,-5.596438671559956,1175.1115791797638
8,-5.291111355513007,1373.8051583766935
9,-5.557453153125199,1633.097686767578
10,-4.095363612211793,1709.3495926856997
11,-3.958991665543685,1772.9934108257294
12,-3.79601228895677,1828.8516738414764
13,-4.517997253950142,1946.483721971512
14,-4.704002101007719,2080.6324532032013
15,-4.38985709732618,2187.714224100113
16,-3.951579530199776,2270.448666334152
17,-4.492117384045559,2391.9966475963597
18,-3.718814298391654,2473.4295196533203
19,-4.138148582838117,2569.7075202465057
20,-4.030067425163959,2647.0837523937225
21,-5.240288262483353,2880.0242416858678
22,-4.219440284628642,2973.0391330718994
23,-4.01927907330809,3054.868555784225
24,-4.372883686157049,3165.7829418182373
25,-4.153741515029049,3256.6741178035736
26,-4.760404784620766,3396.1466319561005
27,-5.1426794495551045,3583.077579498291
