,objective,timestamp_end
0,-4.297050610631883,76.30386281013489
1,-4.499301282635722,166.4232268333435
2,-4.57493610992717,264.93337392807007
3,-4.099112150057991,325.34436678886414
4,-5.204887908015496,507.6831774711609
5,-5.113383221822256,674.0614287853241
6,-4.988952232205596,820.998950958252
7,-5.259787385524088,1013.5694441795348
8,-5.415915690245543,1238.621419429779
9,-5.599954928630934,1509.2031264305117
10,-4.955492692464214,1655.7954726219175
11,-4.332277416867025,1736.6472396850586
12,-5.33768787989198,1949.2378239631653
13,-4.405143066053257,2035.799563884735
14,-4.642904907694255,2144.3575077056885
15,-5.242226578556631,2338.097653865814
16,-4.722350283251557,2455.1633899211884
17,-5.46438712930903,2695.916021347046
18,-4.749346206497247,2816.034464597702
19,-4.714583378075742,2932.316742181778
20,-4.681378751061149,3044.871836900711
21,-4.79033385674406,3170.138821601868
22,-5.345374206482298,3384.473411083221
23,-4.26389140017699,3460.0444626808167
24,-4.584327160095659,3562.545505285263
