,objective,timestamp_end
0,-3.976377248469608,56.618647813797
1,-4.507969585261551,147.52559971809387
2,-4.562522914273402,244.9109528064728
3,-4.964614724484575,388.3357033729553
4,-5.261210054351245,581.2458350658417
5,-5.210689065480052,764.549421787262
6,-4.948960635744412,905.7571585178376
7,-5.596438671559956,1175.3861765861511
8,-5.291111355513007,1374.1294066905975
9,-5.557453153125199,1633.4787678718567
10,-4.140247807186374,1701.1861145496368
11,-4.780091398464411,1825.170204401016
12,-4.79740509483447,1950.9847769737244
13,-4.676082404592074,2063.2237708568573
14,-4.51531092485523,2159.228026866913
15,-4.710084887634876,2275.570241212845
16,-4.63289417918536,2383.1959273815155
17,-4.412308936456137,2470.626190423965
18,-5.047486213220578,2631.29354763031
19,-4.943655038470597,2776.817673921585
20,-4.376581768415963,2861.26712846756
21,-3.780343425208033,2909.87962269783
22,-5.227319878829902,3101.139708995819
23,-4.114097784774213,3167.049649000168
24,-4.367439008050518,3250.828511953354
25,-4.46951191369266,3342.817924499512
26,-4.367812437277267,3426.4814763069157
27,-4.25388921312441,3502.1327290534973
28,-4.40792632715004,3589.4822647571564
