,objective,timestamp_end
0,-4.068748270834884,62.86894702911377
1,-4.205846768034981,130.23398780822754
2,-4.103144342963678,191.05602383613584
3,-4.060926212060897,249.43886280059812
4,-4.031701845041953,306.08326292037964
5,-4.089625807658774,366.0912897586823
6,-4.002880764290931,421.12948513031006
7,-4.127590138061381,483.444109916687
8,-4.058355484558026,541.6090409755707
9,-4.037712156827895,598.6561527252197
10,-4.013329029034998,654.7981958389282
11,-4.021649687401923,711.4153621196747
12,-4.034640287320723,768.7733108997345
13,-4.0250528663941045,825.6394839286804
14,-4.179570764128496,891.8052799701691
15,-4.076316250660661,951.566249847412
16,-4.229728708484584,1021.101397037506
17,-4.093358920609627,1081.9291849136353
18,-4.017899200765011,1138.3627090454102
19,-4.05357837815954,1196.8131971359253
20,-4.192946357308516,1263.9497957229614
21,-4.092111764594048,1324.6615149974823
22,-4.018776091748799,1381.1469659805298
23,-4.02000938523043,1437.7605681419373
24,-4.183707188831065,1504.2201659679413
25,-4.083584730221444,1564.4250049591064
26,-4.155741804241702,1629.0599489212036
27,-4.10614413117741,1690.6866598129272
28,-4.228367751976507,1760.144800901413
29,-4.067144701333149,1819.401335000992
30,-4.003360983234044,1875.050241947174
31,-4.171710189569949,1940.7405638694763
32,-4.111791671339494,2002.7203059196472
33,-4.010407477769332,2058.7532889842987
34,-4.036128002653857,2116.2305068969727
35,-4.041399092045131,2174.001979827881
36,-3.99250596477684,2229.12046790123
37,-4.073830743258124,2288.7685630321503
38,-3.984268853808319,2343.3998498916626
39,-4.031539790022442,2400.677910089493
40,-3.982155247781885,2455.1809589862823
41,-4.054348427703412,2513.7152709960938
42,-4.09771231801511,2574.8692378997803
43,-3.9740040906805634,2628.9484009742737
44,-4.187387910552351,2695.6770870685577
45,-4.147513706553637,2759.8297820091248
46,-3.959492782196329,2813.194188117981
47,-4.004140662013841,2868.893935918808
48,-4.157833479342658,2933.707277059555
49,-3.989815945896205,2988.700450897217
50,-3.9678303563674553,3042.45733499527
51,-3.964795145867348,3096.0332107543945
52,-3.9615705966177392,3149.4442586898804
53,-4.034777254197364,3206.9209537506104
54,-4.017690459721719,3263.380117893219
55,-4.0006101026091,3318.8944079875946
56,-3.971520323419216,3372.853951931
57,-4.154268923261398,3437.510880947113
58,-3.9969213938104096,3492.8300919532776
59,-3.9921102150616714,3547.882613897324
