,objective,timestamp_end
0,-4.297050610631883,76.12769889831543
1,-4.499301282635722,166.22237610816956
2,-4.57493610992717,264.90112257003784
3,-4.099112150057991,325.30944442749023
4,-5.204887908015496,507.5994482040405
5,-5.113383221822256,673.9875900745392
6,-4.988952232205596,820.9086265563965
7,-5.259787385524088,1013.541084766388
8,-5.415915690245543,1238.634248495102
9,-5.599954928630934,1509.178376913071
10,-4.580656877790881,1619.9533307552338
11,-4.556944526475418,1726.7981524467468
12,-4.5014819265719614,1828.297383785248
13,-4.292229435066695,1926.5047340393064
14,-4.666843523170783,2063.910608291626
15,-4.049156655391021,2147.755284547806
16,-4.811426176315807,2286.368771314621
17,-4.324422696930558,2377.29079079628
18,-5.410534794621778,2627.145372867584
19,-4.952817503004895,2792.433418750763
20,-4.468922233755891,2899.3349940776825
21,-3.959671277208397,2965.2346591949463
22,-4.533433714115595,3077.047862529754
23,-4.21602810066546,3184.452756166458
24,-3.666046154031482,3242.6701624393463
25,-4.04772496546871,3316.3447136878967
26,-4.905896285805035,3485.695603847504
27,-4.407805533400309,3583.695643901825
